stint_id,stint_number,compound,tyre_age_at_start,lap_start,lap_end,race_id,driver_id
587,5,MEDIUM,0.0,15,17,9222,44
588,3,MEDIUM,0.0,15,21,9222,20
589,6,SOFT,15.0,16,18,9222,22
590,6,MEDIUM,11.0,16,19,9222,31
591,8,MEDIUM,0.0,16,22,9222,23
592,4,HARD,0.0,16,25,9222,4
593,10,TEST_UNKNOWN,0.0,16,25,9222,81
594,5,TEST_UNKNOWN,8.0,17,19,9222,27
595,7,MEDIUM,5.0,17,20,9222,34
596,4,HARD,16.0,17,21,9222,63
597,4,MEDIUM,0.0,18,20,9222,16
598,6,MEDIUM,3.0,18,20,9222,44
599,7,UNKNOWN,0.0,18,24,9222,2
600,7,SOFT,18.0,19,21,9222,22
601,4,MEDIUM,0.0,19,24,9222,1
602,4,MEDIUM,0.0,19,31,9222,21
603,5,MEDIUM,0.0,20,22,9222,55
604,7,HARD,22.0,20,23,9222,31
605,6,MEDIUM,0.0,20,26,9222,27
606,7,MEDIUM,0.0,21,21,9222,24
607,4,MEDIUM,10.0,21,21,9222,77
608,7,MEDIUM,0.0,21,23,9222,44
609,8,MEDIUM,11.0,21,24,9222,34
610,5,MEDIUM,0.0,21,29,9222,16
611,5,MEDIUM,8.0,22,22,9222,10
612,8,TEST_UNKNOWN,0.0,22,24,9222,22
613,5,MEDIUM,0.0,22,24,9222,63
614,8,MEDIUM,0.0,22,26,9222,24
615,4,MEDIUM,0.0,22,28,9222,20
616,5,MEDIUM,0.0,22,30,9222,77
617,9,MEDIUM,0.0,23,29,9222,23
618,6,MEDIUM,0.0,23,30,9222,10
619,6,MEDIUM,3.0,23,30,9222,55
620,8,MEDIUM,3.0,24,26,9222,44
621,8,MEDIUM,15.0,24,27,9222,31
622,9,TEST_UNKNOWN,0.0,25,27,9222,22
623,5,MEDIUM,6.0,25,31,9222,1
624,8,MEDIUM,0.0,25,31,9222,2
625,6,MEDIUM,3.0,25,34,9222,63
626,9,MEDIUM,9.0,25,35,9222,34
627,11,TEST_UNKNOWN,0.0,26,26,9222,81
628,5,MEDIUM,0.0,26,31,9222,4
629,9,MEDIUM,6.0,27,27,9222,44
630,12,TEST_UNKNOWN,11.0,27,27,9222,81
631,9,MEDIUM,0.0,27,33,9222,24
632,7,MEDIUM,0.0,27,33,9222,27
633,13,TEST_UNKNOWN,12.0,28,28,9222,81
634,10,TEST_UNKNOWN,6.0,28,30,9222,22
635,9,MEDIUM,0.0,28,34,9222,31
636,10,MEDIUM,7.0,28,43,9222,44
637,5,MEDIUM,7.0,29,29,9222,20
638,14,MEDIUM,0.0,29,33,9222,81
639,5,MEDIUM,5.0,29,44,9222,14
640,6,MEDIUM,8.0,30,30,9222,20
641,6,MEDIUM,0.0,30,32,9222,16
642,10,MEDIUM,0.0,30,36,9222,23
643,7,MEDIUM,8.0,31,31,9222,10
644,7,MEDIUM,9.0,31,31,9222,20
645,6,MEDIUM,0.0,31,31,9222,77
646,11,MEDIUM,0.0,31,33,9222,22
647,7,MEDIUM,0.0,31,40,9222,55
648,6,MEDIUM,0.0,32,36,9222,1
649,6,MEDIUM,0.0,32,36,9222,4
650,9,MEDIUM,0.0,32,38,9222,2
651,7,MEDIUM,0.0,32,40,9222,77
652,8,MEDIUM,9.0,32,43,9222,10
653,8,MEDIUM,0.0,32,43,9222,20
654,5,MEDIUM,0.0,32,43,9222,21
655,7,MEDIUM,0.0,33,33,9222,16
656,10,MEDIUM,0.0,34,34,9222,24
657,12,MEDIUM,0.0,34,36,9222,22
658,15,MEDIUM,5.0,34,38,9222,81
659,8,MEDIUM,0.0,34,40,9222,27
660,8,MEDIUM,4.0,34,41,9222,16
661,7,MEDIUM,0.0,35,35,9222,63
662,10,MEDIUM,0.0,35,39,9222,31
663,11,MEDIUM,4.0,35,42,9222,24
664,8,TEST_UNKNOWN,0.0,36,39,9222,63
665,10,MEDIUM,0.0,36,41,9222,34
666,7,MEDIUM,0.0,37,39,9222,4
667,7,MEDIUM,5.0,37,43,9222,1
668,11,MEDIUM,0.0,37,43,9222,23
669,13,MEDIUM,0.0,37,47,9222,22
670,16,MEDIUM,10.0,39,39,9222,81
671,10,MEDIUM,0.0,39,45,9222,2
672,8,MEDIUM,6.0,40,40,9222,4
673,11,MEDIUM,0.0,40,44,9222,31
674,17,MEDIUM,0.0,40,44,9222,81
675,9,TEST_UNKNOWN,0.0,40,49,9222,63
676,8,MEDIUM,9.0,41,41,9222,77
677,8,MEDIUM,0.0,41,43,9222,55
678,9,MEDIUM,7.0,41,52,9222,27
679,9,MEDIUM,0.0,42,44,9222,16
680,9,MEDIUM,0.0,42,49,9222,77
681,12,MEDIUM,0.0,43,50,9222,24
682,8,MEDIUM,0.0,44,47,9222,1
683,12,MEDIUM,0.0,44,50,9222,23
684,9,MEDIUM,3.0,44,50,9222,55
685,6,MEDIUM,0.0,44,54,9222,21
686,9,MEDIUM,9.0,44,55,9222,10
687,9,UNKNOWN,0.0,44,57,9222,20
688,11,MEDIUM,6.0,44,61,9222,44
689,12,MEDIUM,7.0,45,45,9222,31
690,18,HARD,15.0,45,45,9222,81
691,6,MEDIUM,0.0,45,51,9222,14
692,10,MEDIUM,3.0,45,53,9222,16
693,13,MEDIUM,5.0,46,46,9222,31
694,11,MEDIUM,0.0,46,52,9222,2
695,19,HARD,16.0,46,53,9222,81
696,14,MEDIUM,8.0,47,47,9222,31
697,15,MEDIUM,6.0,48,48,9222,31
698,9,MEDIUM,4.0,48,54,9222,1
699,16,MEDIUM,9.0,49,49,9222,31
700,17,MEDIUM,0.0,50,50,9222,31
701,10,TEST_UNKNOWN,14.0,50,50,9222,63
702,10,MEDIUM,8.0,50,50,9222,77
703,18,MEDIUM,10.0,51,51,9222,31
704,11,MEDIUM,0.0,51,52,9222,63
705,13,MEDIUM,0.0,51,57,9222,23
706,10,MEDIUM,11.0,51,61,9222,55
707,13,MEDIUM,0.0,51,64,9222,24
708,11,MEDIUM,0.0,51,71,9222,77
709,19,MEDIUM,8.0,52,52,9222,31
710,7,MEDIUM,0.0,52,56,9222,14
711,20,MEDIUM,11.0,53,53,9222,31
712,12,MEDIUM,2.0,53,55,9222,63
713,12,MEDIUM,0.0,53,59,9222,2
714,11,MEDIUM,12.0,54,57,9222,16
715,10,MEDIUM,0.0,55,60,9222,1
716,7,TEST_UNKNOWN,0.0,55,65,9222,21
717,10,MEDIUM,2.0,56,61,9222,10
718,13,UNKNOWN,0.0,56,65,9222,63
719,8,MEDIUM,5.0,57,59,9222,14
720,14,UNKNOWN,0.0,58,60,9222,23
721,12,MEDIUM,16.0,58,64,9222,16
722,9,MEDIUM,0.0,60,60,9222,14
723,13,MEDIUM,0.0,60,66,9222,2
724,15,MEDIUM,0.0,61,65,9222,23
725,11,MEDIUM,0.0,61,69,9222,1
726,11,MEDIUM,10.0,62,73,9222,55
727,12,HARD,0.0,62,83,9222,44
728,14,MEDIUM,14.0,65,65,9222,24
729,15,MEDIUM,15.0,66,66,9222,24
730,14,MEDIUM,0.0,66,66,9222,63
731,8,MEDIUM,11.0,66,68,9222,21
732,16,MEDIUM,0.0,66,72,9222,23
733,14,MEDIUM,14.0,67,67,9222,2
734,16,MEDIUM,16.0,67,68,9222,24
735,15,MEDIUM,14.0,67,70,9222,63
736,15,MEDIUM,0.0,68,68,9222,2
737,16,MEDIUM,0.0,69,69,9222,2
738,9,MEDIUM,12.0,69,71,9222,21
739,17,MEDIUM,0.0,70,70,9222,2
740,12,MEDIUM,13.0,70,72,9222,1
741,18,MEDIUM,0.0,71,71,9222,2
742,19,MEDIUM,16.0,72,72,9222,2
743,10,TEST_UNKNOWN,0.0,72,74,9222,21
744,13,UNKNOWN,0.0,73,74,9222,1
745,20,MEDIUM,14.0,73,75,9222,2
746,17,SOFT,10.0,73,75,9222,23
747,14,UNKNOWN,0.0,75,75,9222,1
748,11,MEDIUM,0.0,75,77,9222,21
749,15,MEDIUM,11.0,76,77,9222,1
750,16,MEDIUM,15.0,78,79,9222,1
751,12,MEDIUM,0.0,78,81,9222,21
752,17,MEDIUM,17.0,80,82,9222,1
753,13,TEST_UNKNOWN,0.0,82,82,9222,21
754,18,MEDIUM,0.0,83,85,9222,1
755,14,TEST_UNKNOWN,0.0,83,85,9222,21
756,19,MEDIUM,3.0,86,94,9222,1
757,20,MEDIUM,0.0,95,97,9222,1
758,21,MEDIUM,3.0,98,107,9222,1
759,22,MEDIUM,0.0,108,110,9222,1
760,23,MEDIUM,3.0,111,122,9222,1
761,24,MEDIUM,0.0,123,125,9222,1
762,25,MEDIUM,3.0,126,141,9222,1
763,26,MEDIUM,0.0,142,144,9222,1
764,27,MEDIUM,3.0,145,154,9222,1
765,28,MEDIUM,0.0,155,155,9222,1
766,29,MEDIUM,13.0,156,156,9222,1
767,30,MEDIUM,15.0,157,157,9222,1
768,31,MEDIUM,13.0,158,158,9222,1
769,1,HARD,0.0,1,1,7765,2
770,1,SOFT,0.0,1,1,7765,20
771,1,MEDIUM,0.0,1,1,7765,23
772,1,SOFT,0.0,1,1,7765,27
773,1,MEDIUM,0.0,1,1,7765,31
774,1,MEDIUM,0.0,1,2,7765,18
775,1,MEDIUM,0.0,1,2,7765,24
776,1,MEDIUM,0.0,1,2,7765,77
777,1,MEDIUM,0.0,1,3,7765,1
778,1,MEDIUM,0.0,1,3,7765,11
779,1,UNKNOWN,0.0,1,3,7765,44
780,1,MEDIUM,0.0,1,5,7765,4
781,1,MEDIUM,0.0,1,5,7765,16
782,1,MEDIUM,0.0,1,6,7765,55
783,1,MEDIUM,0.0,1,7,7765,10
784,1,MEDIUM,0.0,1,7,7765,14
785,1,MEDIUM,0.0,1,7,7765,21
786,1,MEDIUM,0.0,1,7,7765,81
787,1,MEDIUM,0.0,1,9,7765,63
788,1,MEDIUM,0.0,1,11,7765,22
789,2,MEDIUM,1.0,2,6,7765,23
790,2,HARD,1.0,2,8,7765,2
791,2,SOFT,1.0,2,9,7765,20
792,2,MEDIUM,1.0,2,10,7765,31
793,2,SOFT,1.0,2,11,7765,27
794,2,MEDIUM,2.0,3,9,7765,24
795,2,MEDIUM,2.0,3,9,7765,77
796,2,MEDIUM,2.0,3,10,7765,18
797,2,MEDIUM,3.0,4,5,7765,1
798,2,MEDIUM,3.0,4,6,7765,11
799,2,MEDIUM,3.0,4,6,7765,44
800,3,SOFT,0.0,6,8,7765,1
801,2,MEDIUM,0.0,6,8,7765,4
802,2,MEDIUM,5.0,6,8,7765,16
803,3,SOFT,0.0,7,9,7765,11
804,3,MEDIUM,6.0,7,9,7765,23
805,3,MEDIUM,6.0,7,9,7765,44
806,2,MEDIUM,6.0,7,9,7765,55
807,2,MEDIUM,7.0,8,11,7765,21
808,2,SOFT,0.0,8,12,7765,81
809,2,MEDIUM,7.0,8,14,7765,10
810,2,MEDIUM,7.0,8,14,7765,14
811,3,MEDIUM,0.0,9,11,7765,16
812,3,SOFT,0.0,9,12,7765,4
813,3,MEDIUM,0.0,9,13,7765,2
814,4,SOFT,3.0,9,21,7765,1
815,3,MEDIUM,9.0,10,10,7765,24
816,3,MEDIUM,9.0,10,10,7765,77
817,3,MEDIUM,0.0,10,11,7765,55
818,2,MEDIUM,0.0,10,12,7765,63
819,4,MEDIUM,0.0,10,13,7765,44
820,4,MEDIUM,0.0,10,15,7765,23
821,3,SOFT,0.0,10,20,7765,20
822,4,SOFT,3.0,10,21,7765,11
823,3,SOFT,0.0,11,13,7765,18
824,4,SOFT,0.0,11,13,7765,24
825,4,SOFT,0.0,11,13,7765,77
826,3,MEDIUM,0.0,11,20,7765,31
827,4,MEDIUM,0.0,12,13,7765,16
828,3,SOFT,0.0,12,17,7765,21
829,2,SOFT,0.0,12,17,7765,22
830,4,MEDIUM,9.0,12,21,7765,55
831,3,SOFT,0.0,12,22,7765,27
832,3,MEDIUM,3.0,13,20,7765,63
833,4,SOFT,4.0,13,21,7765,4
834,3,SOFT,5.0,13,21,7765,81
835,5,SOFT,3.0,14,14,7765,24
836,5,SOFT,0.0,14,16,7765,77
837,5,MEDIUM,5.0,14,17,7765,16
838,4,SOFT,3.0,14,17,7765,18
839,4,HARD,0.0,14,24,7765,2
840,6,SOFT,4.0,15,18,7765,24
841,3,SOFT,0.0,15,19,7765,14
842,3,MEDIUM,0.0,15,22,7765,10
843,6,SOFT,6.0,17,20,7765,77
844,4,SOFT,0.0,18,18,7765,21
845,3,MEDIUM,11.0,18,20,7765,22
846,5,MEDIUM,11.0,19,25,7765,21
847,4,SOFT,0.0,20,22,7765,14
848,4,MEDIUM,7.0,22,24,7765,81
849,1,MEDIUM,0.0,1,3,7766,11
850,1,SOFT,0.0,1,3,7766,16
851,1,SOFT,0.0,1,3,7766,44
852,1,SOFT,0.0,1,3,7766,55
853,1,SOFT,0.0,1,5,7766,2
854,1,MEDIUM,0.0,1,5,7766,20
855,1,SOFT,0.0,1,5,7766,23
856,1,MEDIUM,0.0,1,5,7766,27
857,1,MEDIUM,0.0,1,6,7766,1
858,1,SOFT,0.0,1,6,7766,31
859,1,SOFT,0.0,1,6,7766,63
860,1,MEDIUM,0.0,1,6,7766,81
861,1,MEDIUM,0.0,1,7,7766,4
862,1,SOFT,0.0,1,7,7766,10
863,1,MEDIUM,0.0,1,7,7766,14
864,1,MEDIUM,0.0,1,7,7766,18
865,1,MEDIUM,0.0,1,7,7766,24
866,1,MEDIUM,0.0,1,7,7766,77
867,1,MEDIUM,0.0,1,8,7766,21
868,1,MEDIUM,0.0,1,8,7766,22
869,2,MEDIUM,3.0,4,6,7766,11
870,2,SOFT,3.0,4,6,7766,16
871,2,SOFT,3.0,4,6,7766,55
872,2,SOFT,3.0,4,7,7766,44
873,2,SOFT,0.0,6,8,7766,23
874,2,SOFT,0.0,6,8,7766,27
875,2,SOFT,0.0,6,10,7766,2
876,2,SOFT,0.0,6,11,7766,20
877,2,SOFT,0.0,7,9,7766,1
878,3,SOFT,0.0,7,9,7766,11
879,3,SOFT,0.0,7,9,7766,16
880,3,SOFT,0.0,7,9,7766,55
881,2,SOFT,0.0,7,9,7766,63
882,2,SOFT,0.0,7,11,7766,81
883,2,SOFT,0.0,7,12,7766,31
884,2,MEDIUM,7.0,8,8,7766,24
885,2,SOFT,7.0,8,8,7766,77
886,2,SOFT,0.0,8,10,7766,4
887,3,SOFT,0.0,8,10,7766,44
888,2,SOFT,0.0,8,11,7766,10
889,2,SOFT,0.0,8,11,7766,14
890,2,SOFT,0.0,8,13,7766,18
891,3,SOFT,0.0,9,11,7766,24
892,3,SOFT,0.0,9,11,7766,77
893,3,SOFT,5.0,9,13,7766,23
894,2,SOFT,0.0,9,14,7766,21
895,2,SOFT,0.0,9,14,7766,22
896,3,SOFT,3.0,9,15,7766,27
897,4,SOFT,6.0,10,16,7766,16
898,4,SOFT,0.0,10,17,7766,55
899,3,SOFT,3.0,10,20,7766,63
900,3,SOFT,0.0,10,24,7766,1
901,4,SOFT,3.0,10,26,7766,11
902,3,UNKNOWN,0.0,11,15,7766,2
903,3,SOFT,3.0,11,22,7766,4
904,4,SOFT,3.0,11,23,7766,44
905,3,MEDIUM,7.0,12,12,7766,14
906,4,SOFT,3.0,12,14,7766,24
907,4,SOFT,3.0,12,14,7766,77
908,3,MEDIUM,5.0,12,18,7766,20
909,3,SOFT,4.0,12,24,7766,10
910,3,SOFT,5.0,12,27,7766,81
911,4,SOFT,4.0,13,25,7766,14
912,3,SOFT,6.0,13,25,7766,31
913,3,SOFT,6.0,14,15,7766,18
914,4,HARD,0.0,14,28,7766,23
915,5,SOFT,6.0,15,16,7766,24
916,5,MEDIUM,8.0,15,17,7766,77
917,3,SOFT,6.0,15,25,7766,21
918,3,SOFT,0.0,15,27,7766,22
919,4,MEDIUM,5.0,16,25,7766,27
920,4,MEDIUM,7.0,16,28,7766,18
921,4,SOFT,5.0,16,29,7766,2
922,5,SOFT,3.0,17,26,7766,16
923,6,MEDIUM,8.0,17,27,7766,24
924,5,SOFT,3.0,18,28,7766,55
925,6,SOFT,6.0,18,28,7766,77
926,4,SOFT,6.0,21,25,7766,63
927,4,MEDIUM,7.0,23,27,7766,4
928,5,SOFT,7.0,24,27,7766,44
929,4,SOFT,7.0,26,28,7766,21
930,1,SOFT,5.0,1,3,7767,2
931,1,HARD,0.0,1,3,7767,11
932,1,SOFT,0.0,1,3,7767,16
933,1,SOFT,0.0,1,3,7767,21
934,1,SOFT,3.0,1,3,7767,23
935,1,SOFT,0.0,1,3,7767,24
936,1,SOFT,0.0,1,3,7767,44
937,1,SOFT,0.0,1,3,7767,63
938,1,SOFT,0.0,1,3,7767,77
939,1,SOFT,0.0,1,4,7767,14
940,1,SOFT,0.0,1,4,7767,55
941,1,MEDIUM,0.0,1,5,7767,20
942,1,MEDIUM,0.0,1,5,7767,27
943,1,SOFT,0.0,1,6,7767,10
944,1,SOFT,0.0,1,6,7767,18
945,1,SOFT,0.0,1,6,7767,22
946,1,SOFT,0.0,1,6,7767,31
947,1,SOFT,0.0,1,6,7767,81
948,1,HARD,0.0,1,7,7767,1
949,1,SOFT,0.0,1,7,7767,4
950,2,SOFT,8.0,4,6,7767,2
951,2,HARD,3.0,4,6,7767,11
952,2,SOFT,3.0,4,6,7767,16
953,2,SOFT,6.0,4,6,7767,23
954,2,SOFT,3.0,4,6,7767,24
955,2,SOFT,3.0,4,6,7767,44
956,2,SOFT,3.0,4,6,7767,63
957,2,SOFT,3.0,4,6,7767,77
958,2,SOFT,0.0,4,9,7767,21
959,2,SOFT,0.0,5,5,7767,14
960,2,SOFT,4.0,5,7,7767,55
961,3,SOFT,0.0,6,10,7767,14
962,2,MEDIUM,5.0,6,14,7767,20
963,2,MEDIUM,5.0,6,15,7767,27
964,2,SOFT,6.0,7,7,7767,10
965,2,SOFT,6.0,7,7,7767,18
966,2,SOFT,0.0,7,7,7767,22
967,2,SOFT,0.0,7,7,7767,31
968,3,SOFT,0.0,7,9,7767,2
969,3,SOFT,0.0,7,9,7767,11
970,3,SOFT,6.0,7,9,7767,16
971,3,SOFT,0.0,7,9,7767,24
972,2,SOFT,0.0,7,9,7767,81
973,3,SOFT,0.0,7,10,7767,77
974,3,SOFT,6.0,7,11,7767,44
975,3,SOFT,0.0,7,12,7767,23
976,3,SOFT,4.0,7,12,7767,63
977,3,SOFT,7.0,8,9,7767,55
978,2,SOFT,0.0,8,10,7767,1
979,2,SOFT,7.0,8,10,7767,4
980,3,SOFT,0.0,8,13,7767,10
981,3,SOFT,0.0,8,13,7767,18
982,3,SOFT,0.0,8,15,7767,22
983,3,SOFT,0.0,8,16,7767,31
984,3,SOFT,0.0,10,10,7767,21
985,4,SOFT,3.0,10,10,7767,24
986,4,SOFT,3.0,10,12,7767,2
987,4,SOFT,3.0,10,12,7767,11
988,3,SOFT,3.0,10,12,7767,81
989,4,SOFT,9.0,10,16,7767,16
990,4,SOFT,9.0,10,16,7767,55
991,4,SOFT,4.0,11,11,7767,77
992,3,SOFT,3.0,11,13,7767,1
993,3,SOFT,0.0,11,13,7767,4
994,4,SOFT,5.0,11,13,7767,14
995,5,SOFT,4.0,11,13,7767,24
996,4,SOFT,0.0,11,18,7767,21
997,4,SOFT,0.0,12,14,7767,44
998,5,SOFT,5.0,12,14,7767,77
999,5,UNKNOWN,0.0,13,15,7767,2
1000,4,SOFT,9.0,13,15,7767,23
1001,4,SOFT,7.0,13,15,7767,63
1002,4,SOFT,3.0,14,16,7767,4
1003,4,SOFT,6.0,14,16,7767,18
1004,5,SOFT,3.0,15,17,7767,44
1005,3,SOFT,0.0,15,21,7767,20
1006,5,SOFT,0.0,16,17,7767,63
1007,3,SOFT,0.0,16,20,7767,27
1008,5,SOFT,0.0,17,21,7767,16
1009,5,SOFT,0.0,17,21,7767,55
1010,4,SOFT,5.0,21,23,7767,27
1011,1,SOFT,0.0,1,1,7768,1
1012,1,SOFT,0.0,1,1,7768,4
1013,1,SOFT,0.0,1,1,7768,11
1014,1,SOFT,0.0,1,1,7768,81
1015,1,SOFT,0.0,1,2,7768,27
1016,1,SOFT,0.0,1,3,7768,2
1017,1,SOFT,0.0,1,3,7768,10
1018,1,SOFT,0.0,1,3,7768,14
1019,1,MEDIUM,0.0,1,3,7768,16
1020,1,SOFT,0.0,1,3,7768,18
1021,1,SOFT,0.0,1,3,7768,20
1022,1,SOFT,0.0,1,3,7768,21
1023,1,SOFT,0.0,1,3,7768,22
1024,1,SOFT,0.0,1,3,7768,23
1025,1,SOFT,0.0,1,3,7768,24
1026,1,SOFT,0.0,1,3,7768,31
1027,1,SOFT,0.0,1,3,7768,44
1028,1,MEDIUM,0.0,1,3,7768,55
1029,1,SOFT,0.0,1,3,7768,63
1030,1,SOFT,0.0,1,3,7768,77
1031,2,SOFT,1.0,2,4,7768,1
1032,2,SOFT,1.0,2,4,7768,4
1033,2,SOFT,1.0,2,4,7768,11
1034,2,SOFT,1.0,2,4,7768,81
1035,2,SOFT,2.0,3,5,7768,27
1036,2,SOFT,0.0,4,6,7768,2
1037,2,SOFT,0.0,4,6,7768,10
1038,2,SOFT,3.0,4,6,7768,14
1039,2,SOFT,0.0,4,6,7768,16
1040,2,SOFT,0.0,4,6,7768,18
1041,2,SOFT,0.0,4,6,7768,20
1042,2,SOFT,0.0,4,6,7768,21
1043,2,SOFT,0.0,4,6,7768,22
1044,2,SOFT,0.0,4,6,7768,23
1045,2,SOFT,0.0,4,6,7768,24
1046,2,SOFT,0.0,4,6,7768,31
1047,2,SOFT,3.0,4,6,7768,44
1048,2,SOFT,0.0,4,6,7768,55
1049,2,SOFT,3.0,4,6,7768,63
1050,2,SOFT,0.0,4,6,7768,77
1051,3,SOFT,0.0,5,6,7768,1
1052,3,SOFT,0.0,5,6,7768,11
1053,3,SOFT,0.0,5,7,7768,4
1054,3,SOFT,0.0,5,7,7768,81
1055,3,SOFT,0.0,6,8,7768,27
1056,3,SOFT,3.0,7,8,7768,16
1057,3,SOFT,0.0,7,8,7768,23
1058,4,SOFT,0.0,7,9,7768,1
1059,4,SOFT,0.0,7,9,7768,11
1060,3,SOFT,0.0,7,9,7768,14
1061,3,SOFT,3.0,7,9,7768,18
1062,3,SOFT,0.0,7,9,7768,21
1063,3,SOFT,0.0,7,9,7768,22
1064,3,SOFT,3.0,7,9,7768,24
1065,3,SOFT,3.0,7,9,7768,31
1066,3,SOFT,0.0,7,9,7768,44
1067,3,SOFT,3.0,7,9,7768,55
1068,3,SOFT,0.0,7,9,7768,63
1069,3,SOFT,3.0,7,9,7768,77
1070,4,SOFT,3.0,8,10,7768,4
1071,4,SOFT,5.0,9,11,7768,16
1072,4,SOFT,3.0,9,11,7768,27
1073,5,SOFT,0.0,10,12,7768,1
1074,5,SOFT,0.0,10,12,7768,11
1075,4,SOFT,0.0,10,12,7768,14
1076,4,SOFT,0.0,10,12,7768,18
1077,4,SOFT,3.0,10,12,7768,22
1078,4,SOFT,0.0,10,12,7768,24
1079,4,SOFT,0.0,10,12,7768,31
1080,4,SOFT,0.0,10,12,7768,44
1081,4,SOFT,0.0,10,12,7768,55
1082,4,SOFT,0.0,10,12,7768,63
1083,4,SOFT,0.0,10,12,7768,77
1084,5,SOFT,0.0,11,13,7768,4
1085,5,SOFT,0.0,12,14,7768,16
1086,5,SOFT,0.0,12,14,7768,27
1087,6,UNKNOWN,0.0,13,14,7768,1
1088,6,UNKNOWN,0.0,13,14,7768,11
1089,5,UNKNOWN,0.0,13,14,7768,31
1090,5,SOFT,0.0,13,15,7768,14
1091,5,SOFT,3.0,13,15,7768,18
1092,5,SOFT,3.0,13,15,7768,22
1093,5,SOFT,0.0,13,15,7768,44
1094,5,SOFT,0.0,13,15,7768,55
1095,5,SOFT,0.0,13,15,7768,63
1096,6,SOFT,0.0,15,17,7768,16
1097,6,SOFT,0.0,15,17,7768,27
1098,6,UNKNOWN,0.0,16,17,7768,55
1099,6,SOFT,0.0,16,18,7768,18
1100,1,SOFT,0.0,1,9,7953,10
1101,1,SOFT,0.0,1,10,7953,4
1102,1,SOFT,0.0,1,10,7953,22
1103,1,SOFT,0.0,1,11,7953,21
1104,1,SOFT,0.0,1,11,7953,23
1105,1,SOFT,3.0,1,11,7953,27
1106,1,SOFT,0.0,1,11,7953,77
1107,1,SOFT,0.0,1,12,7953,2
1108,1,SOFT,0.0,1,12,7953,24
1109,1,SOFT,3.0,1,12,7953,31
1110,1,SOFT,3.0,1,12,7953,44
1111,1,SOFT,0.0,1,13,7953,16
1112,1,SOFT,3.0,1,13,7953,55
1113,1,SOFT,3.0,1,13,7953,63
1114,1,SOFT,0.0,1,13,7953,81
1115,1,SOFT,3.0,1,14,7953,1
1116,1,SOFT,3.0,1,14,7953,14
1117,1,SOFT,3.0,1,15,7953,18
1118,1,HARD,0.0,1,15,7953,20
1119,1,SOFT,3.0,1,17,7953,11
1120,2,HARD,0.0,10,25,7953,10
1121,2,HARD,0.0,11,17,7953,4
1122,2,HARD,0.0,11,26,7953,22
1123,2,HARD,0.0,12,26,7953,21
1124,2,SOFT,0.0,12,26,7953,23
1125,2,HARD,0.0,12,26,7953,27
1126,2,HARD,0.0,12,29,7953,77
1127,2,HARD,0.0,13,15,7953,31
1128,2,SOFT,0.0,13,30,7953,2
1129,2,HARD,0.0,13,30,7953,44
1130,2,HARD,0.0,13,32,7953,24
1131,2,HARD,0.0,14,31,7953,55
1132,2,HARD,0.0,14,31,7953,63
1133,2,HARD,0.0,14,33,7953,16
1134,2,HARD,0.0,15,34,7953,14
1135,2,SOFT,2.0,15,36,7953,1
1136,2,HARD,0.0,16,29,7953,20
1137,2,HARD,0.0,16,30,7953,18
1138,3,HARD,0.0,16,32,7953,31
1139,3,SOFT,3.0,18,27,7953,4
1140,2,SOFT,2.0,18,34,7953,11
1141,3,HARD,0.0,26,40,7953,10
1142,3,HARD,0.0,27,40,7953,22
1143,3,HARD,0.0,27,40,7953,23
1144,3,HARD,0.0,27,40,7953,27
1145,3,HARD,0.0,27,55,7953,21
1146,4,MEDIUM,0.0,28,37,7953,4
1147,3,SOFT,0.0,30,40,7953,20
1148,3,HARD,0.0,30,57,7953,77
1149,3,HARD,0.0,31,40,7953,2
1150,3,HARD,0.0,31,57,7953,18
1151,3,HARD,0.0,31,57,7953,44
1152,3,HARD,0.0,32,57,7953,55
1153,3,HARD,0.0,32,57,7953,63
1154,4,HARD,0.0,33,41,7953,31
1155,3,SOFT,3.0,33,54,7953,24
1156,3,HARD,0.0,34,40,7953,16
1157,3,HARD,0.0,35,57,7953,11
1158,3,HARD,0.0,35,57,7953,14
1159,3,HARD,0.0,37,57,7953,1
1160,5,HARD,0.0,38,47,7953,4
1161,4,SOFT,0.0,41,56,7953,2
1162,4,SOFT,0.0,41,56,7953,20
1163,4,SOFT,3.0,41,56,7953,27
1164,4,SOFT,0.0,41,57,7953,10
1165,4,SOFT,3.0,41,57,7953,22
1166,4,SOFT,0.0,41,57,7953,23
1167,6,SOFT,4.0,48,54,7953,4
1168,7,SOFT,6.0,55,55,7953,4
1169,4,SOFT,3.0,55,56,7953,24
1170,1,MEDIUM,0.0,1,1,7772,10
1171,1,HARD,0.0,1,1,7772,23
1172,1,MEDIUM,0.0,1,1,7772,31
1173,1,MEDIUM,0.0,1,2,7772,81
1174,1,MEDIUM,0.0,1,3,7772,4
1175,1,SOFT,0.0,1,3,7772,11
1176,1,SOFT,0.0,1,4,7772,14
1177,1,SOFT,0.0,1,4,7772,18
1178,1,HARD,0.0,1,5,7772,55
1179,1,MEDIUM,0.0,1,7,7772,20
1180,1,HARD,0.0,1,7,7772,24
1181,1,HARD,0.0,1,7,7772,27
1182,1,MEDIUM,0.0,1,8,7772,77
1183,1,SOFT,0.0,1,9,7772,1
1184,1,MEDIUM,0.0,1,9,7772,2
1185,1,HARD,0.0,1,9,7772,16
1186,1,MEDIUM,0.0,1,9,7772,22
